review_id,username,rating,date_variant,rasa,kualitas,kadaluarsa,likes,image_count,video_count,comment,product_name,comment_clean,review_length,sentiment_score,sentiment_label
93581685570,bagus_d13,5,"2026-03-27 19:10 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
59376164883,thomz_arts,5,"2025-07-11 21:32 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
92097858943,andibarak16,5,"2026-03-15 09:21 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
32004860838,alservice_,5,"2025-03-04 00:09 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
53129398899,subhan_87,5,"2025-06-24 11:01 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
49833710980,i*****n,5,"2025-06-18 15:16 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
64724490419,zainalazha044,5,"2025-07-31 07:29 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
80586119911,meutia.farida,5,"2025-12-04 04:19 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
32180758391,3zzpt2cf1d,5,"2025-03-05 16:49 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
33377274989,iwandhiy,5,"2025-03-20 19:25 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
60562065332,armandarmand870,5,"2025-07-16 17:11 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
75401829086,i*****8,5,"2025-10-02 22:58 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
75383172755,h8zo7ub2rp,5,"2025-10-02 14:28 | Variasi: 150 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
76563003971,fandi3355,5,"2025-10-15 13:19 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
77078451987,n*****g,5,"2025-10-20 16:14 | Variasi: 150 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
53728797524,muly93,5,"2025-06-25 17:58 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
70307746967,kivlan19,5,"2025-08-29 01:41 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
72577524546,realmae461,5,"2025-09-10 15:00 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
69858633704,jumarbanten,5,"2025-08-25 14:27 | Variasi: 150 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
70682860870,r36d3q8sh6,5,"2025-08-30 15:04 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
73037274213,r*****1,5,"2025-09-14 11:58 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
72962195049,samuelmuljanto,5,"2025-09-13 18:48 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
73113655894,perwirasaktii,5,"2025-09-15 10:33 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
73033808589,akdaz08527,5,"2025-09-14 11:08 | Variasi: 150 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
73897481617,meisypapayungan,5,"2025-09-17 19:07 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
74286747310,harukonaomi,5,"2025-09-19 19:04 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
74952755573,abdulhadi16,5,"2025-09-24 08:29 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
74807915016,a*****s,5,"2025-09-23 09:17 | Variasi: 150 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
74349700002,adicakramusi,5,"2025-09-20 09:42 | Variasi: 150 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
56868269874,r*****n,5,"2025-07-05 11:41 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
54682178794,vvinterarc,5,"2025-06-27 10:02 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
56122558714,vvinterarc,5,"2025-07-02 16:49 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
58232541083,agipratama,5,"2025-07-09 15:14 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
41814894268,6vo0_oie62,5,"2025-05-11 18:17 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622251883149,positive
43346722272,vvinterarc,5,"2025-05-20 21:29 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
47801701721,emasukmawatyid,5,"2025-06-10 14:28 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
48838789080,moh.rest,5,"2025-06-15 05:18 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
52431627188,kifly_rewa,5,"2025-06-21 21:11 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
52800194744,mujionomuji918,5,"2025-06-23 10:58 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
63599538192,anwaranty805,5,"2025-07-26 20:06 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
62712168386,ruqayyahjamaluddin202,5,"2025-07-23 19:17 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
66363560784,ruqayyahjamaluddin202,5,"2025-08-08 18:33 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
65459967517,wahyunigusry92,5,"2025-08-05 08:50 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
64433700036,emasukmawatyid,5,"2025-07-29 16:05 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
65021212713,asarahzarkia07,5,"2025-08-01 18:21 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
67436579409,virzanirarifzanil,5,"2025-08-11 23:31 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
78343658383,c*****o,5,"2025-11-05 14:24 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
81007275041,ponco59,5,"2025-12-08 12:40 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
81241657090,muhammadridlo387,5,"2025-12-10 18:29 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
85063148607,muh_aswar,5,"2026-01-12 12:54 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
82545182562,fajarresky,5,"2025-12-22 16:34 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
85140035211,m*****_,5,"2026-01-14 01:45 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
89116068822,r36d3q8sh6,5,"2026-02-17 18:52 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
88219361982,r*****e,5,"2026-02-10 08:40 | Variasi: 150 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
58992356265,faridaanggie,4,"2025-07-11 06:39 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
80760988019,rensirensikartini,4,"2025-12-05 14:47 | Variasi: 150 gram,Giling Super Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
82770014499,han210321,4,"2025-12-24 20:41 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
78045779625,prayuda_adi,3,"2025-11-01 17:08 | Variasi: 150 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
74973117184,imamstf13,5,"2025-09-25 22:35 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
83965217556,a*****5,5,"2026-01-09 19:12 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
9301533679,riska_chibo,5,2022-08-17 22:10,,,,1,0,0,,Kopi Arabika Toraja Gandangbatu 100% Arabika Espresso Based kemasan 200 gram oleh oleh khas sulawesi,,0,0.9272622177377343,positive
27316388262,r*****1,5,"2025-01-09 15:40 | Variasi: 150 gram,Giling Super Halus",,sangat baik,lama (Januari 2026),1,2,0,"Barang yang di kirim sesuai foto,kemasan bagus dan tiba di tujuan dgn aman.",Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,"Barang yang di kirim sesuai foto,kemasan bagus dan tiba di tujuan dgn aman.",13,0.9598858375102282,positive
16638007995,ratuindahry,5,"2024-09-19 09:59 | Variasi: 200 gram,Giling Halus",,sangat baik,2025,Membantu?,2,1,Alhamdulillah paket sudah sampai dengan selamat dan sesuai dengan pesanan. Harga terjangkau sesuai dengan produknya. Belum d seduh sudah kecium wanginya. Terimakasih,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Alhamdulillah paket sudah sampai dengan selamat dan sesuai dengan pesanan. Harga terjangkau sesuai dengan produknya. Belum d seduh sudah kecium wanginya. Terimakasih,22,0.994813732104376,positive
29293806111,fikram27,5,"2025-01-24 19:11 | Variasi: 200 gram,Biji Sangrai",,Sangat baik dan rekomended,,Membantu?,2,1,Saya beli sudah kesekian kali. Kualitas tdk diragukan. Sukses Kopi Gandang Batu!,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Saya beli sudah kesekian kali. Kualitas tdk diragukan. Sukses Kopi Gandang Batu!,12,0.9910938225220889,positive
21377458341,fikram27,5,2024-12-10 06:06,,Pesanan kedua saya dan kualitasnya konsisten,,Membantu?,2,1,Harga jg bersahabat. Rekomended lah!,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Harga jg bersahabat. Rekomended lah!,5,0.9961920026107691,positive
41170904840,sabrishbr,5,"2025-05-07 10:01 | Variasi: 200 gram,Giling Sedang",,,produk memiliki masa kadaluarsa yang panjang,Membantu?,2,1,Kualitas terbaik,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Kualitas terbaik,2,0.995091455290094,positive
71001807885,novie.sumardi,5,"2025-09-01 09:22 | Variasi: 200 gram,Giling Halus",,,masih sangat panjang,Membantu?,3,1,"Ternyata asli dari makassar.... Saya ngga nyangka awalnya. Coz dapet gratis ongkir. 🥰 Setelah CO payment baru nyadar klo lgsg dikirim dari Makassar. Terima kasih shopee.
Pengemasan oke dan aman. Pengiriman gercep. Tanggal produksi pun masih sangat baru. Baunya haruuummmm.... 
Terima kasih seller .... Semoga laris manis dagangannya.",Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Ternyata asli dari makassar.. Saya ngga nyangka awalnya. Coz dapet gratis ongkir. 🥰 Setelah CO payment baru nyadar klo lgsg dikirim dari Makassar. Terima kasih shopee. Pengemasan oke dan aman. Pengiriman gercep. Tanggal produksi pun masih sangat baru. Baunya haruumm.. Terima kasih seller .. Semoga laris manis dagangannya.,48,0.9849901639390737,positive
16015245335,aninditams17,5,2024-07-31 13:16,,baik,,Membantu?,1,0,Belum nyobain soalnya alatnya masih otw. Dr aromanya sih enak.,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Belum nyobain soalnya alatnya masih otw. Dr aromanya sih enak.,10,0.9967984592076391,positive
76089169661,suryanadi08,5,"2025-10-11 19:48 | Variasi: 150 gram,Biji Sangrai",,,masih panjang,Membantu?,2,1,Barangnya sudah sampai. Sudah di coba dan rasanya enak. Cocok untuk kopi moka pot. Terima kasih.,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Barangnya sudah sampai. Sudah di coba dan rasanya enak. Cocok untuk kopi moka pot. Terima kasih.,16,0.9971423902316019,positive
35544920791,a*****r,5,"2025-04-03 16:57 | Variasi: 200 gram,Giling Halus",,,ok,Membantu?,2,1,"Pesanan sesuai, respon penjual cepat, pengiriman juga cepat, packing ok.q",Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,"Pesanan sesuai, respon penjual cepat, pengiriman juga cepat, packing ok.q",10,0.9368225818616338,positive
8944761280,yunitasetia886,5,2022-07-12 14:38,,,,Membantu?,1,0,,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,,0,0.9272622177377343,positive
14038126595,heri_widodo72,5,"2024-01-30 05:54 | Variasi: 200 gram,Giling Halus",,,,Membantu?,1,0,"sesuai haraoan, rekomended seller",Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,"sesuai haraoan, rekomended seller",4,0.9946653317892924,positive
85767806633,s*****g,5,"2026-01-19 20:27 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,2,0,,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,,0,0.9272622177377343,positive
31309903088,d*****n,5,"2025-02-20 07:09 | Variasi: 200 gram,Giling Super Halus",,sesuai harapan,,Membantu?,1,0,"Ok, enak,",Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,"Ok, enak,",2,0.9964581830427051,positive
15570529448,oneproject299,5,"2024-06-20 12:54 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,1,0,,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,,0,0.9272622177377343,positive
17513252624,h*****9,5,"2024-10-27 16:06 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,1,0,Mantuuulllllllllll😎,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Mantuull😎,1,0.9253756068646908,positive
6797454502,fahrulbagenda17,5,2021-12-04 13:38,,,,Membantu?,0,0,"Respon penjual yg sangat cepat, kualitas kopi yg rekomended",Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,"Respon penjual yg sangat cepat, kualitas kopi yg rekomended",9,0.9961288395570591,positive
17695830024,fikram27,5,"2024-11-02 09:17 | Variasi: 200 gram,Biji Sangrai",,Sangat baik,,Membantu?,0,0,Kopinya nikmat dan mantap,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Kopinya nikmat dan mantap,4,0.9971945844590664,positive
49278773243,bagusramaputra,5,"2025-06-16 15:10 | Variasi: 150 gram,Giling Halus",,,,Membantu?,0,0,Pengiriman super cepat,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Pengiriman super cepat,3,0.994742912473157,positive
29231947034,neriumoleander12,5,"2025-01-21 16:25 | Variasi: 200 gram,Giling Sedang",,,,Membantu?,0,0,Mantap buat langsung seduh ataupun moccapot,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Mantap buat langsung seduh ataupun moccapot,6,0.9941688886028714,positive
65115969625,evo_23,5,"2025-08-02 15:56 | Variasi: 200 gram,Giling Halus",,,,Membantu?,1,0,Mantap 👍,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Mantap 👍,2,0.9958612390910275,positive
27739591044,h*****e,5,2025-01-11 12:11,,,,Membantu?,0,0,Kopinya harus sllu beli dsni. Cmn spx aja yg lambat kiirmnya. Dimakassar mutar2 4 hri bru smpai kebone,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Kopinya harus sllu beli dsni. Cmn spx aja yg lambat kiirmnya. Dimakassar mutar2 4 hri bru smpai kebone,18,-0.38042165618389845,neutral
15535252378,a*****p,5,"2024-06-16 16:09 | Variasi: 200 gram,Biji Sangrai",,bagus sekali,,Membantu?,0,0,"Gak usah d ragukan lagi, sdh langganan lama, pengiriman jg cepat",Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,"Gak usah d ragukan lagi, sdh langganan lama, pengiriman jg cepat",11,0.9876671058591455,positive
45483983837,dimasfachriza9905,5,"2025-05-31 08:03 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,Baik,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Baik,1,0.9795362278819084,positive
79191991353,germato83,5,"2025-11-17 13:19 | Variasi: 200 gram,Giling Halus",,,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,,0,0.9272622177377343,positive
32889338351,a*****r,5,"2025-03-14 13:29 | Variasi: 200 gram,Giling Halus",,bagus,enak,Membantu?,0,0,"nikmat, fresh",Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,"nikmat, fresh",2,0.9962213652324863,positive
36224489018,percobaantwitter,5,"2025-04-09 17:40 | Variasi: 200 gram,Giling Kasar",,,,Membantu?,0,0,Bagus,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Bagus,1,0.9944404400885105,positive
12172551523,woranfranky,5,"2023-08-04 15:32 | Variasi: 200 gram,Giling Halus",,,,Membantu?,1,0,,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,,0,0.9272622177377343,positive
85131966881,sufindra_kusnadi,5,"2026-01-13 15:22 | Variasi: 200 gram,Giling Halus",,,masa kadaluwarsa panjang,Membantu?,0,0,"rasanya enak, seimbang, kompleks, manis, dengan sentuhan floral (bunga), fruity (buah), dan rempah",Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,"rasanya enak, seimbang, kompleks, manis, dengan sentuhan floral (bunga), fruity (buah), dan rempah",13,0.9943162248237059,positive
67977502763,evo_23,5,"2025-08-14 16:53 | Variasi: 200 gram,Giling Super Halus",,,,Membantu?,0,0,Order utk ke 2x nya..aromanya mantap 👍,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Order utk ke 2x nya..aromanya mantap 👍,7,0.9698399811750278,positive
17285618907,syahrilyusuf176,5,"2024-10-22 11:28 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,0,0,Pesanan ke dua tidak mengecewakan,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Pesanan ke dua tidak mengecewakan,5,0.9954529227688909,positive
78725778113,toko_yulia_ada,5,"2025-11-12 07:53 | Variasi: 200 gram,Giling Halus",,,"aman asal disimpan yang bener, ndang dileboke toples soale bungkus gawan toko kurang kokoh.",Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,,0,0.9272622177377343,positive
49840958233,a*****7,5,"2025-06-19 01:18 | Variasi: 200 gram,Giling Sedang",,,kadaluarsa yang panjang,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,,0,0.9272622177377343,positive
83748659429,harry.hartanto.tan,5,"2026-01-01 19:48 | Variasi: 200 gram,Biji Sangrai",,,,Membantu?,1,0,mantap 👍🏻,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,mantap 👍🏻,2,0.9958612390910275,positive
17215929172,azhar_174,5,"2024-10-17 08:37 | Variasi: 200 gram,Giling Super Halus",,ok,,Membantu?,0,0,,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,,0,0.9272622177377343,positive
84858714832,e*****a,5,"2026-01-10 15:32 | Variasi: 200 gram,Giling Super Halus",,,belum lihat,Membantu?,0,0,"Barang pesanan saya, tiba dengan baik dan jumlah juga sesuai pesanan. Trims.",Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,"Barang pesanan saya, tiba dengan baik dan jumlah juga sesuai pesanan. Trims.",12,0.23653815686702728,neutral
9332070858,sarmilasandira,5,2022-08-20 22:39,,,,Membantu?,0,0,Wangi banget,Kopi Arabika Toraja Gandangbatu Arabika Espresso Based kemasan baru 200 gram,Wangi banget,2,0.9962613927200437,positive
